Year,Month,Day,Hour,Weekday,Electricity,PV,Cooling,Heat,Emission,Total Energy
2014,1,1,0,2,17948.45,1.35,1978.52,8.08,14.804,93.04
2014,1,1,1,2,17869.61,1.0,1840.76,8.14,14.512,91.171
2014,1,1,2,2,18209.09,3.36,1814.95,8.22,14.656,92.106
2014,1,1,3,2,18361.26,8.72,1823.55,8.76,14.839,93.268
2014,1,1,4,2,19453.24,8.92,1868.69,9.66,15.662,98.433
2014,1,1,5,2,20231.3,5.18,1898.57,9.1,16.053,100.883
2014,1,1,6,2,20608.77,3.71,1898.07,9.2,16.278,102.266
2014,1,1,7,2,19210.475,6.32,1905.38,10.34,15.708,98.725
2014,1,1,8,2,16529.57,273.25,1932.86,10.48,14.183,90.054
2014,1,1,9,2,16046.32,1661.76,2011.5,8.695,13.028,87.565
2014,1,1,10,2,15945.54,3070.31,2198.05,8.0,12.459,88.765
2014,1,1,11,2,15204.0,3630.03,2445.13,7.62,12.163,88.826
2014,1,1,12,2,14929.24,3829.77,2700.01,7.67,12.4,90.998
2014,1,1,13,2,14855.47,3751.41,2958.08,7.35,12.851,93.525
2014,1,1,14,2,14684.45,3413.96,3117.16,7.13,13.207,94.631
2014,1,1,15,2,14761.35,2592.6,3393.4,7.09,14.219,98.175
2014,1,1,16,2,14755.93,930.65,3354.52,7.13,15.05,97.724
2014,1,1,17,2,15020.95,73.07,3144.72,7.305,15.286,96.288
2014,1,1,18,2,15510.25,2.19,2807.69,7.36,14.956,93.957
2014,1,1,19,2,15559.99,0.9,2617.7,7.55,14.647,92.039
2014,1,1,20,2,15551.88,0.88,2526.67,7.74,14.504,91.118
2014,1,1,21,2,16566.42,0.87,2415.78,7.7,14.834,93.196
2014,1,1,22,2,17598.69,0.87,2470.17,7.93,15.531,97.597
2014,1,1,23,2,17203.11,0.83,2279.9,7.85,14.945,93.888
2014,1,2,0,3,18331.4,1.35,2377.1,8.005,15.76,99.054
2014,1,2,1,3,19417.61,0.96,2279.29,8.05,16.173,101.633
2014,1,2,2,3,19208.77,3.59,2220.71,8.34,15.996,100.504
2014,1,2,3,3,19393.38,9.01,2215.01,8.45,16.1,101.175
2014,1,2,4,3,19666.86,9.04,2272.37,9.31,16.5,103.66
2014,1,2,5,3,20586.25,5.33,2397.59,10.435,17.411,109.425
2014,1,2,6,3,21462.33,3.93,2449.58,9.755,17.88,112.347
2014,1,2,7,3,19749.025,6.37,2144.89,10.02,16.409,103.116
2014,1,2,8,3,18960.51,279.02,2147.41,10.16,15.864,100.598
2014,1,2,9,3,19919.77,1686.21,2349.77,10.275,16.027,106.412
2014,1,2,10,3,20614.31,3054.47,3000.37,8.895,16.681,115.216
2014,1,2,11,3,20637.87,3641.48,3678.2,9.09,17.699,123.628
2014,1,2,12,3,20735.17,3877.64,4463.68,8.46,19.032,132.762
2014,1,2,13,3,20300.62,3756.85,4641.31,7.64,19.067,132.587
2014,1,2,14,3,18389.01,3308.24,4691.93,7.79,18.39,126.832
2014,1,2,15,3,18216.69,2325.29,5094.02,7.415,19.541,130.696
2014,1,2,16,3,18289.05,651.22,4773.46,7.485,19.888,127.164
2014,1,2,17,3,17759.08,122.23,4556.04,7.505,19.476,122.769
2014,1,2,18,3,17423.86,11.83,3747.73,7.86,17.863,112.271
2014,1,2,19,3,16938.84,4.75,3261.49,8.125,16.718,105.042
2014,1,2,20,3,16608.4,0.92,3114.46,8.385,16.296,102.415
2014,1,2,21,3,17895.69,0.89,2995.11,8.305,16.755,105.291
2014,1,2,22,3,18713.57,1.05,2746.97,8.045,16.68,104.839
2014,1,2,23,3,18973.99,1.41,2831.18,7.805,16.951,106.5
2014,1,3,0,4,19077.33,2.14,2650.94,7.875,16.672,104.757
2014,1,3,1,4,18983.85,6.89,2599.44,7.87,16.515,103.814
2014,1,3,2,4,18743.75,8.33,2495.2,7.775,16.178,101.649
2014,1,3,3,4,18783.71,4.33,2395.61,8.185,16.073,100.998
2014,1,3,4,4,19115.86,2.92,2487.17,8.975,16.558,104.023
2014,1,3,5,4,20222.7,2.85,2543.715,8.87,17.248,108.37
2014,1,3,6,4,21653.13,3.31,2711.95,8.89,18.35,115.285
2014,1,3,7,4,21261.05,5.88,2883.26,9.6,18.579,116.721
2014,1,3,8,4,19775.88,270.42,2667.59,9.743,17.232,109.211
2014,1,3,9,4,19549.04,1660.3,2975.41,9.575,16.923,111.968
2014,1,3,10,4,19780.64,3083.53,3350.53,8.38,16.801,116.066
2014,1,3,11,4,18093.42,3658.74,3641.14,8.195,16.099,113.615
2014,1,3,12,4,18083.04,3854.5,4285.98,7.82,17.16,120.945
2014,1,3,13,4,18112.23,3767.55,4507.9,7.55,17.606,123.436
2014,1,3,14,4,18039.12,3432.52,4634.83,7.468,17.977,124.627
2014,1,3,15,4,17927.43,2608.26,4852.65,7.33,18.755,126.727
2014,1,3,16,4,17911.27,925.15,4843.38,7.22,19.622,126.452
2014,1,3,17,4,17357.82,94.31,4625.75,7.405,19.391,122.137
2014,1,3,18,4,16956.78,1.26,3843.26,8.27,17.862,112.239
2014,1,3,19,4,16590.36,0.85,3344.0,8.1,16.687,104.831
2014,1,3,20,4,16434.12,0.87,3206.61,8.15,16.344,102.69
2014,1,3,21,4,17528.83,0.89,3024.58,7.97,16.566,104.056
2014,1,3,22,4,19340.89,0.87,2582.51,7.87,16.68,104.831
2014,1,3,23,4,19653.0,1.35,2338.96,7.62,16.347,102.716
2014,1,4,0,5,19107.77,1.13,2106.84,7.78,15.639,98.234
2014,1,4,1,5,19111.35,3.62,1985.56,7.87,15.411,96.875
2014,1,4,2,5,19049.88,8.96,1922.14,8.06,15.291,96.102
2014,1,4,3,5,19256.75,7.99,1895.49,8.41,15.407,96.832
2014,1,4,4,5,19112.21,4.29,1887.63,9.53,15.498,97.368
2014,1,4,5,5,18999.93,3.16,2089.11,8.81,15.707,98.68
2014,1,4,6,5,18718.09,2.94,2037.73,9.425,15.555,97.725
2014,1,4,7,5,17899.25,4.47,2126.52,10.22,15.403,96.791
2014,1,4,8,5,16511.885,250.52,2236.03,10.06,14.702,93.214
2014,1,4,9,5,16408.72,1100.37,2300.35,9.29,14.185,92.862
2014,1,4,10,5,16347.12,1723.88,2424.7,8.78,13.963,93.636
2014,1,4,11,5,16840.08,2264.88,2806.91,8.435,14.619,99.56
2014,1,4,12,5,17251.55,2418.83,3083.52,8.35,15.274,104.195
2014,1,4,13,5,17224.74,3032.29,3338.85,8.11,15.374,106.941
2014,1,4,14,5,17226.26,2708.31,3610.51,7.945,16.043,110.032
2014,1,4,15,5,17267.49,2383.34,3825.35,7.66,16.607,112.473
2014,1,4,16,5,17614.69,859.18,3859.71,7.78,17.7,114.192
2014,1,4,17,5,17798.38,64.18,3457.84,7.935,17.497,110.146
2014,1,4,18,5,18047.77,2.16,3185.16,8.21,17.185,107.996
2014,1,4,19,5,17910.51,0.84,2947.38,8.47,16.699,104.931
2014,1,4,20,5,17102.79,0.87,2668.97,8.45,15.728,98.818
2014,1,4,21,5,16429.26,0.89,2258.83,8.22,14.541,91.362
2014,1,4,22,5,17869.48,0.91,2041.2,8.11,14.889,93.551
2014,1,4,23,5,17621.84,1.3,1927.01,8.78,14.646,92.008
2014,1,5,0,6,17398.96,1.4,1872.46,9.1,14.47,90.919
2014,1,5,1,6,17602.69,5.8,2252.32,9.39,15.35,96.457
2014,1,5,2,6,17634.34,9.47,2732.96,9.43,16.291,102.376
2014,1,5,3,6,17438.27,6.91,2555.11,9.75,15.902,99.892
2014,1,5,4,6,17467.93,4.2,2505.77,9.34,15.761,98.984
2014,1,5,5,6,17921.38,3.52,2534.6,9.51,16.082,101.055
2014,1,5,6,6,18418.69,3.54,2106.275,9.76,15.574,97.858
2014,1,5,7,6,17665.17,5.61,1984.35,10.87,15.106,94.936
2014,1,5,8,6,16997.78,285.23,2029.77,11.1,14.711,93.43
2014,1,5,9,6,16651.32,1734.89,2197.63,9.46,13.8,92.63
2014,1,5,10,6,16638.04,3158.43,2412.425,9.26,13.403,94.96
2014,1,5,11,6,16904.25,3777.93,2766.04,9.51,13.925,100.367
2014,1,5,12,6,17894.86,3986.88,3294.015,9.325,15.327,109.897
2014,1,5,13,6,17650.63,3907.21,3407.325,9.19,15.435,110.288
2014,1,5,14,6,17527.11,3558.75,3477.61,8.93,15.646,110.45
2014,1,5,15,6,17534.59,2729.95,3609.865,8.995,16.368,112.135
2014,1,5,16,6,17666.68,1077.07,3587.715,8.97,17.286,112.297
2014,1,5,17,6,17929.26,89.4,3378.705,9.075,17.578,110.779
2014,1,5,18,6,18023.37,2.46,3074.87,9.41,17.151,107.79
2014,1,5,19,6,17653.38,0.89,2850.7,9.52,16.545,103.943
2014,1,5,20,6,16870.55,0.85,2568.29,9.71,15.607,98.083
2014,1,5,21,6,16589.99,0.86,2304.29,9.15,14.865,93.382
2014,1,5,22,6,16535.87,6.17,2123.93,9.16,14.486,91.052
2014,1,5,23,6,17027.7,0.98,2005.33,9.15,14.53,91.287
2014,1,6,0,0,17533.26,0.85,2239.07,9.33,15.28,96.003
2014,1,6,1,0,17108.79,0.86,2237.16,10.1,15.173,95.307
2014,1,6,2,0,16248.86,0.86,2013.61,9.33,14.157,88.916
2014,1,6,3,0,16155.16,0.82,1924.0,10.55,14.122,88.738
2014,1,6,4,0,16682.195,1.05,1932.36,10.43,14.408,90.515
2014,1,6,5,0,17614.678,1.36,2100.205,10.84,15.297,96.123
2014,1,6,6,0,18703.96,2.14,2143.67,11.42,16.072,100.937
2014,1,6,7,0,19322.29,7.24,2154.99,12.13,16.533,103.893
2014,1,6,8,0,19735.08,290.76,2226.89,11.66,16.66,105.693
2014,1,6,9,0,20755.96,1793.81,2504.41,9.84,16.65,110.685
2014,1,6,10,0,21544.498,3261.05,2951.99,9.565,17.082,118.477
2014,1,6,11,0,19768.76,3864.53,3199.25,9.89,16.324,115.718
2014,1,6,12,0,20001.0,4078.47,3786.93,9.235,17.351,122.91
2014,1,6,13,0,19690.24,4004.76,4031.95,9.04,17.663,124.595
2014,1,6,14,0,19341.03,3631.56,4452.72,8.8,18.435,128.218
2014,1,6,15,0,19349.76,2815.57,4683.05,8.778,19.324,130.989
2014,1,6,16,0,19218.22,1128.04,4248.195,8.885,19.354,125.429
2014,1,6,17,0,18708.92,92.71,4184.848,8.725,19.489,122.769
2014,1,6,18,0,18212.5,14.66,3594.96,9.095,18.198,114.372
2014,1,6,19,0,17779.53,3.04,3228.77,9.238,17.287,108.638
2014,1,6,20,0,17503.06,0.86,3086.94,9.29,16.874,106.039
2014,1,6,21,0,18014.74,0.85,2771.4,9.145,16.534,103.847
2014,1,6,22,0,17614.22,0.85,2482.85,8.745,15.693,98.622
2014,1,6,23,0,17478.79,0.9,2255.83,8.745,15.191,95.435
2014,1,7,0,1,18736.6,1.26,2019.65,9.3,15.508,97.445
2014,1,7,1,1,19016.46,1.85,2126.32,9.76,15.944,100.134
2014,1,7,2,1,19460.39,6.99,2090.3,9.245,16.023,100.705
2014,1,7,3,1,19520.46,10.16,2042.59,8.96,15.918,100.043
2014,1,7,4,1,19591.61,6.49,2030.73,9.33,16.0,100.523
2014,1,7,5,1,20810.83,4.2,2248.01,10.04,17.182,107.996
2014,1,7,6,1,22047.21,3.66,2222.99,10.89,17.947,112.764
2014,1,7,7,1,22333.05,8.73,2275.98,10.85,18.196,114.326
2014,1,7,8,1,20651.61,259.69,2529.67,11.26,17.699,112.06
2014,1,7,9,1,20266.73,1680.16,2535.99,10.0,16.524,109.558
2014,1,7,10,1,20253.47,3173.86,2878.84,9.647,16.31,113.282
2014,1,7,11,1,19200.75,3792.96,3419.79,9.391,16.392,115.926
2014,1,7,12,1,19341.94,3837.92,3648.09,9.07,16.825,118.832
2014,1,7,13,1,19320.73,2950.05,3865.07,8.955,17.694,121.25
2014,1,7,14,1,19106.89,2856.34,4166.71,9.24,18.257,124.421
2014,1,7,15,1,19122.33,967.98,4136.57,8.78,19.154,123.657
2014,1,7,16,1,18598.77,711.06,4021.73,8.58,18.758,120.297
2014,1,7,17,1,18296.86,53.31,3833.395,8.72,18.625,117.136
2014,1,7,18,1,17855.23,1.72,3313.31,8.98,17.455,109.647
2014,1,7,19,1,17398.2,1.54,3120.62,8.78,16.806,105.58
2014,1,7,20,1,16980.92,1.36,2991.18,8.94,16.358,102.762
2014,1,7,21,1,17961.95,0.84,2755.62,8.67,16.393,103.01
2014,1,7,22,1,19389.63,0.87,2464.5,8.285,16.548,103.994
2014,1,7,23,1,18878.09,0.86,2108.07,8.09,15.564,97.778
2014,1,8,0,2,18634.51,1.01,2102.38,8.255,15.448,97.042
2014,1,8,1,2,18678.42,1.28,2026.48,8.29,15.332,96.314
2014,1,8,2,2,18701.76,1.66,1952.5,9.405,15.373,96.623
2014,1,8,3,2,18857.33,6.37,1992.54,8.708,15.425,96.935
2014,1,8,4,2,19180.52,9.53,2011.87,9.13,15.7,98.689
2014,1,8,5,2,19760.575,6.94,2139.745,9.85,16.375,102.924
2014,1,8,6,2,20355.52,4.73,2131.16,10.13,16.732,105.135
2014,1,8,7,2,20776.965,5.97,2123.41,10.965,17.079,107.313
2014,1,8,8,2,21006.98,238.79,2366.35,11.62,17.645,111.665
2014,1,8,9,2,20258.94,1732.93,2405.5,10.635,16.345,108.594
2014,1,8,10,2,20088.91,3158.48,2651.59,9.55,15.777,109.89
2014,1,8,11,2,19614.71,3761.19,3357.61,9.665,16.556,116.866
2014,1,8,12,2,19261.94,3964.59,3533.65,8.7,16.441,116.815
2014,1,8,13,2,19886.8,3895.48,4017.19,8.36,17.69,124.409
2014,1,8,14,2,19904.57,3562.15,4295.41,8.43,18.422,127.881
2014,1,8,15,2,19194.12,2777.56,4422.79,8.26,18.675,126.821
2014,1,8,16,2,18947.09,1153.68,4381.62,8.36,19.36,125.577
2014,1,8,17,2,18548.73,102.35,3997.62,8.46,18.997,119.711
2014,1,8,18,2,18244.85,2.94,3418.73,8.72,17.822,111.979
2014,1,8,19,2,17679.08,1.56,3116.07,8.8,16.948,106.5
2014,1,8,20,2,17376.93,1.02,2838.355,8.925,16.274,102.265
2014,1,8,21,2,17995.89,0.87,2441.92,8.835,15.836,99.519
2014,1,8,22,2,18544.46,0.92,2037.45,8.69,15.34,96.391
2014,1,8,23,2,18664.33,0.89,2199.67,8.463,15.678,98.514
2014,1,9,0,3,19672.65,1.16,2152.13,8.62,16.162,101.542
2014,1,9,1,3,19619.72,1.15,2247.5,8.88,16.356,102.77
2014,1,9,2,3,19628.22,6.3,2214.3,9.61,16.416,103.133
2014,1,9,3,3,19643.39,10.36,2196.45,9.315,16.34,102.673
2014,1,9,4,3,20008.59,7.64,2200.9,9.66,16.599,104.315
2014,1,9,5,3,21642.7,4.55,2402.45,10.15,17.949,112.8
2014,1,9,6,3,22736.6,3.64,2433.78,10.815,18.705,117.568
2014,1,9,7,3,21753.715,5.32,2036.63,11.22,17.484,109.858
2014,1,9,8,3,20513.24,211.33,2333.82,10.74,17.188,108.709
2014,1,9,9,3,20147.8,799.61,2257.86,10.665,16.512,106.478
2014,1,9,10,3,20561.5,1968.24,2459.5,9.815,16.356,109.46
2014,1,9,11,3,19651.84,1677.24,2506.9,9.288,16.028,106.401
2014,1,9,12,3,19261.54,3336.23,2818.34,8.845,15.434,108.368
2014,1,9,13,3,19094.33,3945.25,3280.4,8.9,15.907,113.401
2014,1,9,14,3,18957.26,3575.83,3595.28,8.3,16.532,116.115
2014,1,9,15,3,18960.82,2804.23,3864.39,8.22,17.463,119.276
2014,1,9,16,3,18813.23,1095.7,3857.065,8.34,18.317,118.806
2014,1,9,17,3,18263.72,114.05,3606.71,8.195,18.042,113.784
2014,1,9,18,3,17827.39,3.5,3009.22,8.405,16.762,105.328
2014,1,9,19,3,17360.17,1.59,2675.985,8.7,15.921,100.028
2014,1,9,20,3,17087.5,1.37,2492.895,8.64,15.413,96.844
2014,1,9,21,3,17488.03,0.85,2178.71,8.55,15.019,94.344
2014,1,9,22,3,17949.34,0.89,2317.82,8.465,15.518,97.502
2014,1,9,23,3,18384.82,0.91,2422.7,8.718,15.995,100.499
2014,1,10,0,4,19355.64,1.23,2195.35,9.53,16.215,101.893
2014,1,10,1,4,19630.83,1.35,2226.05,8.71,16.292,102.379
2014,1,10,2,4,19510.46,6.68,2055.14,9.53,16.03,100.735
2014,1,10,3,4,19893.56,10.53,2121.19,9.983,16.435,103.291
2014,1,10,4,4,20032.1,7.61,1976.64,10.438,16.305,102.479
2014,1,10,5,4,20109.865,4.83,2046.86,10.874,16.554,104.023
2014,1,10,6,4,15941.25,3.89,1447.25,7.395,12.594,79.135
2014,1,10,7,4,16299.685,5.31,1287.13,5.75,12.219,76.787
2014,1,10,8,4,16388.7,208.45,1660.06,11.265,13.749,87.085
2014,1,10,9,4,17040.31,1490.33,1835.03,8.47,13.297,88.609
2014,1,10,10,4,18203.7,3128.66,1984.97,9.405,13.474,95.314
2014,1,10,11,4,18273.51,3669.83,2143.48,9.06,13.466,97.108
2014,1,10,12,4,17266.39,3688.2,2766.92,8.19,13.961,100.291
2014,1,10,13,4,18331.08,3857.3,3196.73,8.015,15.241,108.903
2014,1,10,14,4,18203.49,3494.38,3442.71,7.99,15.836,111.403
2014,1,10,15,4,17976.65,2657.57,3509.86,7.79,16.266,111.237
2014,1,10,16,4,17777.6,1189.23,3592.12,7.91,17.133,111.662
2014,1,10,17,4,17117.09,113.44,3466.59,8.21,17.157,108.204
2014,1,10,18,4,16688.99,16.76,3041.02,8.47,16.21,101.895
2014,1,10,19,4,16261.24,1.44,2707.07,8.55,15.365,96.505
2014,1,10,20,4,16005.1,0.9,2448.485,8.64,14.742,92.616
2014,1,10,21,4,15667.9,0.9,2196.92,8.605,14.072,88.411
2014,1,10,22,4,15170.29,0.87,1890.32,9.24,13.314,83.67
2014,1,10,23,4,14589.13,1.0,1846.62,8.37,12.777,80.292
2014,1,11,0,5,15459.31,1.13,2027.77,8.685,13.649,85.748
2014,1,11,1,5,15460.64,2.33,2215.6,9.155,14.083,88.477
2014,1,11,2,5,15311.09,8.04,2118.51,9.5,13.867,87.147
2014,1,11,3,5,15185.35,9.47,2096.81,9.54,13.763,86.498
2014,1,11,4,5,14853.65,5.51,2024.7,9.46,13.434,84.431
2014,1,11,5,5,14594.42,3.81,1828.97,9.725,12.968,81.458
2014,1,11,6,5,15068.16,3.33,1765.71,10.23,13.185,82.812
2014,1,11,7,5,15497.63,6.12,1826.05,10.94,13.637,85.714
2014,1,11,8,5,15272.22,287.96,1917.55,11.23,13.583,86.332
2014,1,11,9,5,15381.15,1698.35,2015.11,10.155,12.888,86.804
2014,1,11,10,5,15503.73,3080.67,2328.295,9.01,12.633,89.836
2014,1,11,11,5,15761.74,3692.91,2836.905,8.492,13.318,96.306
2014,1,11,12,5,15832.13,3932.96,3182.98,8.325,13.869,100.527
2014,1,11,13,5,15620.6,3512.4,3429.52,8.25,14.438,102.694
2014,1,11,14,5,15621.44,3301.9,3673.285,7.768,14.937,105.147
2014,1,11,15,5,15533.46,2525.22,3772.62,7.845,15.522,106.112
2014,1,11,16,5,15414.21,1185.9,3811.64,7.945,16.279,106.275
2014,1,11,17,5,15397.56,190.96,3597.04,7.98,16.396,103.676
2014,1,11,18,5,15849.75,3.4,3279.475,8.075,16.156,101.499
2014,1,11,19,5,15689.59,1.13,2979.57,8.205,15.522,97.482
2014,1,11,20,5,15396.74,0.87,2627.135,8.21,14.686,92.261
2014,1,11,21,5,15039.6,0.87,2354.405,8.03,13.937,87.576
2014,1,11,22,5,14746.94,0.87,2168.215,8.055,13.43,84.374
2014,1,11,23,5,14668.24,0.87,1998.845,7.885,13.038,81.907
2014,1,12,0,6,15703.05,1.25,2245.35,8.085,14.1,88.592
2014,1,12,1,6,15546.39,0.99,2127.41,8.115,13.792,86.667
2014,1,12,2,6,15448.21,4.38,2036.31,8.14,13.567,85.268
2014,1,12,3,6,15389.02,9.64,2251.795,8.54,14.01,88.058
2014,1,12,4,6,14747.97,8.44,1865.305,9.16,13.028,81.847
2014,1,12,5,6,14483.68,4.76,1669.615,10.095,12.655,79.535
2014,1,12,6,6,14881.83,3.52,1727.635,9.83,12.938,81.321
2014,1,12,7,6,15227.8,5.25,1825.84,10.475,13.422,84.324
2014,1,12,8,6,14936.33,151.56,1932.72,10.73,13.427,84.87
2014,1,12,9,6,14999.47,1167.65,1942.86,10.615,12.905,85.096
2014,1,12,10,6,15170.55,3101.08,2052.048,9.32,11.953,85.689
2014,1,12,11,6,15475.98,3709.4,2566.633,8.66,12.672,92.249
2014,1,12,12,6,15866.82,3914.73,2966.545,8.215,13.459,97.946
2014,1,12,13,6,15838.27,3851.95,3260.252,7.94,14.004,101.096
2014,1,12,14,6,15739.51,3070.99,3430.585,7.7,14.654,102.565
2014,1,12,15,6,15712.72,1752.85,3451.508,7.688,15.393,102.708
2014,1,12,16,6,15694.91,580.67,3396.535,7.955,15.957,102.256
2014,1,12,17,6,15566.39,109.62,3234.133,7.68,15.793,99.592
2014,1,12,18,6,16191.29,3.39,3053.002,7.77,15.856,99.638
2014,1,12,19,6,16134.32,0.83,2879.143,7.915,15.516,97.501
2014,1,12,20,6,15921.73,0.89,2609.807,8.058,14.916,93.686
2014,1,12,21,6,15617.61,0.85,2102.822,8.11,13.783,86.616
2014,1,12,22,6,15137.23,0.89,2031.26,7.96,13.371,83.972
2014,1,12,23,6,15952.11,0.9,2017.265,7.965,13.789,86.577
2014,1,13,0,0,15814.49,1.14,2188.47,8.075,14.058,88.281
2014,1,13,1,0,15735.48,0.86,1966.3,8.27,13.612,85.542
2014,1,13,2,0,15585.4,2.74,2220.88,8.695,14.082,88.504
2014,1,13,3,0,15571.46,8.27,2217.37,9.545,14.208,89.27
2014,1,13,4,0,15760.05,9.26,2163.42,9.015,14.127,88.738
2014,1,13,5,0,15859.949,5.5,1855.145,9.925,13.728,86.283
2014,1,13,6,0,17322.2,3.56,1884.23,10.855,14.733,92.548
2014,1,13,7,0,18450.595,5.86,2108.035,11.34,15.843,99.57
2014,1,13,8,0,19294.02,302.68,2195.01,11.125,16.271,103.27
2014,1,13,9,0,19641.1,1821.56,2297.285,10.785,15.781,105.345
2014,1,13,10,0,19605.65,3191.42,2739.105,9.58,15.669,109.319
2014,1,13,11,0,19753.34,3729.95,3258.69,9.11,16.371,115.595
2014,1,13,12,0,19509.82,3974.17,3644.92,8.465,16.739,118.755
2014,1,13,13,0,19111.78,3973.24,3964.475,8.875,17.205,121.654
2014,1,13,14,0,19270.66,3616.38,4098.0,8.605,17.699,123.524
2014,1,13,15,0,19324.78,2871.65,4437.88,8.274,18.736,127.46
2014,1,13,16,0,19224.17,1359.73,4462.555,8.403,19.568,127.542
2014,1,13,17,0,18789.81,172.88,4108.248,8.685,19.341,122.088
2014,1,13,18,0,18468.17,55.98,3553.885,8.927,18.21,114.576
2014,1,13,19,0,18144.9,43.14,3163.028,8.792,17.271,108.643
2014,1,13,20,0,17927.39,41.62,2897.76,8.87,16.657,104.794
2014,1,13,21,0,17772.48,41.68,2536.89,9.26,15.946,100.324
2014,1,13,22,0,16927.86,41.65,2300.97,9.285,15.042,94.643
2014,1,13,23,0,15902.87,41.8,2052.62,9.008,13.964,87.882
2014,1,14,0,1,15290.48,41.91,1963.515,8.768,13.423,84.484
2014,1,14,1,1,15057.3,43.86,1959.46,9.13,13.342,84.004
2014,1,14,2,1,14837.82,50.05,1896.54,8.925,13.063,82.293
2014,1,14,3,1,14962.68,49.86,1934.45,9.42,13.296,83.669
2014,1,14,4,1,15235.12,45.66,1994.71,9.18,13.517,85.082
2014,1,14,5,1,16326.545,44.59,1951.215,9.985,14.155,89.082
2014,1,14,6,1,17876.35,44.52,1904.33,11.29,15.114,95.115
2014,1,14,7,1,18757.32,47.36,1875.95,12.315,15.701,98.803
2014,1,14,8,1,19134.59,343.96,1943.04,12.435,15.897,101.011
2014,1,14,9,1,19416.83,1824.96,2148.04,11.247,15.443,103.249
2014,1,14,10,1,19613.3,3131.38,2528.37,10.048,15.375,107.287
2014,1,14,11,1,19629.02,3741.88,3240.39,9.191,16.279,115.033
2014,1,14,12,1,19659.19,3990.72,3687.71,8.733,16.944,120.052
2014,1,14,13,1,19588.5,3970.58,4225.44,8.653,17.927,126.18
2014,1,14,14,1,19522.47,3630.54,4568.12,8.448,18.696,129.869
2014,1,14,15,1,19411.41,2853.15,4864.295,8.188,19.585,132.779
2014,1,14,16,1,19194.26,1330.87,4811.912,7.926,20.153,131.157
2014,1,14,17,1,18977.03,141.5,4507.785,8.018,20.114,126.855
2014,1,14,18,1,18848.27,4.31,3890.36,8.269,18.981,119.254
2014,1,14,19,1,18499.4,1.55,3383.56,8.215,17.819,111.918
2014,1,14,20,1,18197.27,1.53,3192.82,8.15,17.274,108.537
2014,1,14,21,1,17710.95,1.07,2737.525,8.625,16.218,101.89
2014,1,14,22,1,16781.2,0.83,2456.83,8.19,15.109,94.913
2014,1,14,23,1,15694.3,0.87,2163.43,8.03,13.929,87.525
2014,1,15,0,2,14982.65,0.9,2164.145,7.88,13.519,84.956
2014,1,15,1,2,14728.01,0.97,2021.575,8.26,13.168,82.761
2014,1,15,2,2,14446.09,1.62,1921.145,8.56,12.873,80.889
2014,1,15,3,2,14678.59,1.48,1991.455,8.838,13.178,82.797
2014,1,15,4,2,14865.44,1.63,2064.185,8.855,13.422,84.328
2014,1,15,5,2,15773.41,4.96,2170.86,9.135,14.167,88.982
2014,1,15,6,2,17139.42,8.84,2113.745,9.498,14.853,93.326
2014,1,15,7,2,18024.13,9.22,2340.47,10.221,15.879,99.788
2014,1,15,8,2,18502.93,305.86,2296.22,10.089,15.869,100.755
2014,1,15,9,2,19028.06,1831.85,2598.645,10.115,15.912,106.206
2014,1,15,10,2,19394.04,3172.67,2990.72,9.365,16.011,111.411
2014,1,15,11,2,19417.88,3771.13,4084.825,8.73,17.691,123.992
2014,1,15,12,2,19503.24,4004.74,4802.155,8.6,18.957,132.762
2014,1,15,13,2,19547.83,3965.4,5040.83,7.895,19.349,135.08
2014,1,15,14,2,19422.29,3599.4,5334.905,7.918,20.046,138.204
2014,1,15,15,2,19452.75,2882.68,5531.127,7.49,20.76,140.235
2014,1,15,16,2,19246.62,1404.9,5495.446,7.365,21.355,138.976
2014,1,15,17,2,18768.065,144.84,5034.668,7.395,20.905,131.845
2014,1,15,18,2,18602.315,4.35,4318.81,7.985,19.628,123.271
2014,1,15,19,2,18090.01,1.54,3779.17,8.545,18.399,115.611
2014,1,15,20,2,17777.465,1.21,3626.81,8.49,17.928,112.657
2014,1,15,21,2,17663.135,0.84,3251.595,8.72,17.184,107.993
2014,1,15,22,2,18234.588,0.83,3506.225,8.48,17.945,112.75
2014,1,15,23,2,17010.44,0.88,3018.47,8.43,16.348,102.679
2014,1,16,0,3,16278.96,1.32,2742.6,8.54,15.437,96.985
2014,1,16,1,3,16007.84,0.99,2578.535,8.275,14.929,93.822
2014,1,16,2,3,16128.25,3.82,2031.185,8.375,13.966,87.756
2014,1,16,3,3,16232.65,9.19,2133.07,8.765,14.279,89.729
2014,1,16,4,3,16488.02,8.21,2430.46,9.872,15.157,95.274
2014,1,16,5,3,17392.3,4.63,2417.065,9.87,15.631,98.201
2014,1,16,6,3,18767.77,3.41,2293.31,10.726,16.279,102.261
2014,1,16,7,3,18944.87,6.01,2274.3,10.602,16.313,102.507
2014,1,16,8,3,18464.32,306.89,2281.82,10.591,15.904,100.956
2014,1,16,9,3,19111.67,1809.93,2625.2,10.165,16.027,106.859
2014,1,16,10,3,19299.06,3131.83,3160.31,9.65,16.352,113.408
2014,1,16,11,3,19552.7,3721.74,3559.54,9.19,16.859,118.603
2014,1,16,12,3,19636.94,3956.1,4121.83,8.51,17.744,124.96
2014,1,16,13,3,19567.32,3924.29,4879.745,8.04,19.1,133.357
